run_name,case_label,sha256,true_family,predicted_family,side,rank,feature_name,feature_group,feature_value,contribution
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,supporting,2,artifact::services,art_tfidf,0.144064557660355,0.1613199871186157
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,supporting,3,artifact::nt,art_tfidf,0.1478728596549775,0.1242335583658005
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,supporting,4,artifact::file,art_tfidf,0.1190897562109247,0.1232031594142616
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,supporting,5,artifact::mutex,art_tfidf,0.143379080729038,0.1123825332641811
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,supporting,6,artifact::microsoft,art_tfidf,0.1500304918806442,0.0724043783636463
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,opposing,1,artifact::dat,art_tfidf,0.1377229499324115,-0.3188333570267531
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,opposing,2,artifact::nls,art_tfidf,0.0746242873168127,-0.2940026314126432
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,opposing,3,artifact::hkey_current_user,art_tfidf,0.122963879494122,-0.148484928057523
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,opposing,4,artifact::sortdefault,art_tfidf,0.053220110810735,-0.1463334223654665
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,opposing,5,artifact::file_ext,art_tfidf,0.1020987553000755,-0.136632902775082
per_family_art_tfidf_sgd,borderline_case,f97156216ef9051fa4d199bc719434923f1645fa4a5f0738d36711bcdf105103,zeus,zeus,opposing,6,artifact::mpr,art_tfidf,0.1620743302715422,-0.1192099638508205
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,1,artifact::exefile,art_tfidf,0.2572686436687456,0.5825636355512248
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,2,artifact::systemfileassociations,art_tfidf,0.2436509417163812,0.5180808565576644
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,3,artifact::classes,art_tfidf,0.2411618340823348,0.2966563861830864
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,4,artifact::hkey_classes_root,art_tfidf,0.1736522376555552,0.2887312069381306
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,5,artifact::identifier,art_tfidf,0.160174371589067,0.2703065132274854
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,6,artifact::global,art_tfidf,0.1237529951671762,0.2554055023406674
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,1,artifact::hkey_current_user,art_tfidf,0.1781954056243619,-0.1935464549500181
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,2,artifact::microsoft,art_tfidf,0.1759875082082749,-0.1721239587546837
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,4,artifact::dll,art_tfidf,0.1086577750113807,-0.1201155214971131
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,5,artifact::file,art_tfidf,0.1442641712918753,-0.1143917945286036
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,6,artifact::windows,art_tfidf,0.1718839869474375,-0.0935767548505985
table_5_11_fusion_global_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,7,artifact::reg,art_tfidf,0.2099599646816791,-0.0853716946641406
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,supporting,1,artifact::nls,art_tfidf,0.0840409134083235,0.0879688592040543
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,supporting,2,artifact::control,art_tfidf,0.0837032776987982,0.0708294946339564
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,supporting,4,artifact::controlset001,art_tfidf,0.0837249348469218,0.0541394078291246
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,supporting,5,artifact::sortdefault,art_tfidf,0.0599513067558126,0.0534879804346482
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,supporting,6,artifact::system,art_tfidf,0.0800225105381979,0.0371645210477501
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,supporting,7,api::isprocessdpiaware dwmapi,api_tfidf,0.1483245631956699,0.0328288485910308
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,opposing,2,artifact::file,art_tfidf,0.1072339744023393,-0.0850293365044878
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,opposing,3,artifact::microsoft,art_tfidf,0.0674312436502285,-0.0659508888954382
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,opposing,4,artifact::file_ext,art_tfidf,0.1000063149797912,-0.0646356010059205
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,opposing,5,artifact::reg,art_tfidf,0.1075875773211986,-0.0437461199550366
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,opposing,6,artifact::tmp,art_tfidf,0.0306441120432514,-0.0334053891179644
table_5_11_fusion_global_sgd,low_confidence_correct,a9b59bdf1395f7275793421158548494d92646662939550080fe325673fa81f3,emotet,emotet,opposing,7,api::dll,api_tfidf,0.1821498168928297,-0.0325695777752762
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,supporting,2,artifact::cdf,art_tfidf,0.1690162170102983,0.2258902170731852
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,supporting,3,artifact::vbs,art_tfidf,0.2460922746370017,0.1923397645900108
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,supporting,4,artifact::bat,art_tfidf,0.1812242596908281,0.1685709140060632
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,supporting,5,artifact::pi,art_tfidf,0.1642168558806205,0.1244958595639799
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,supporting,6,artifact::_system32_,art_tfidf,0.137546835592541,0.1055752419585577
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,supporting,7,artifact::startup,art_tfidf,0.1398120052419042,0.0883982002737874
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,opposing,1,artifact::set,art_tfidf,0.1581762079326231,-0.1004149290671116
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,opposing,2,artifact::file,art_tfidf,0.0906313604874978,-0.0879473454562892
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,opposing,3,artifact::nt,art_tfidf,0.0799309301049577,-0.0722136728984192
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,opposing,4,artifact::hkey_local_machine,art_tfidf,0.0968270418179673,-0.0709036334454491
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,opposing,5,artifact::reg,art_tfidf,0.1020450003429105,-0.0679092089129784
table_5_11_fusion_global_sgd,high_confidence_error,3d8bc4aeb9ad4317f3e8bae4bcff3ef0f9ed3ddd7d79dbcadc4ff1c0e4842596,harhar,njrat,opposing,6,artifact::db,art_tfidf,0.0728446218404122,-0.0634135280612751
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,supporting,3,artifact::dat,art_tfidf,0.0705496580971909,0.0693553549495013
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,supporting,4,artifact::staticcache,art_tfidf,0.0680023465700359,0.0656352523891903
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,supporting,5,api::gdi32 dll,api_tfidf,0.0883850354111076,0.0634282575741475
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,supporting,6,api::gdi32,api_tfidf,0.0883850354111076,0.0634282575741475
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,supporting,7,artifact::oleaccrc,art_tfidf,0.1452201032828659,0.0421546511746537
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,supporting,8,api::imm32 dll,api_tfidf,0.1200607640753133,0.0375904310579723
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,opposing,1,artifact::reg,art_tfidf,0.0872933700985339,-0.099019564880525
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,opposing,2,artifact::mutex,art_tfidf,0.0524875967347819,-0.0814468896652222
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,opposing,3,artifact::global,art_tfidf,0.0625101740315142,-0.0680998677205286
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,opposing,4,api::dll,api_tfidf,0.0692684302344799,-0.0631305333283019
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,opposing,5,artifact::exe,art_tfidf,0.0417799509258223,-0.0598472748960679
table_5_11_fusion_global_sgd,borderline_case,f1e2e1a9f542954c017e627cedb9ccde92ffe466e7bca9b37ac18f5d41abc495,emotet,lokibot,opposing,7,api::kernel32 dll,api_tfidf,0.0472320500365649,-0.0511159202817644
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,1,artifact::exefile,art_tfidf,0.2632575136609066,0.6280292489683647
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,2,artifact::systemfileassociations,art_tfidf,0.2493690650559584,0.5621742660493368
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,3,artifact::identifier,art_tfidf,0.1640658574226495,0.2860927505988174
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,4,artifact::hkey_classes_root,art_tfidf,0.1685612149719824,0.2662197333734937
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,5,artifact::global,art_tfidf,0.1269847144721411,0.2495157448114284
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,supporting,6,artifact::classes,art_tfidf,0.2347293343731213,0.2298546018926168
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,1,artifact::hkey_current_user,art_tfidf,0.177764022854663,-0.2037750977877601
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,2,artifact::microsoft,art_tfidf,0.1750003661678931,-0.1698666645082895
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,4,artifact::file,art_tfidf,0.1451307192641716,-0.1117254946987176
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,5,artifact::dll,art_tfidf,0.1095857271879344,-0.1021572440120393
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,6,artifact::software,art_tfidf,0.2062603236176163,-0.0934572093520999
table_5_12_fusion_per_family_sgd,high_confidence_correct,ad73cb1c533e99d22d30e36949aa1ebecd5be118315b8a713e6ae414ce3e1a0c,emotet,emotet,opposing,7,artifact::windows,art_tfidf,0.1713580511350157,-0.0906044928944164
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,supporting,1,api::imm32 dll,api_tfidf,0.3475387395017747,0.0967765502072774
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,supporting,2,api::imm32,api_tfidf,0.3475387395017747,0.0967765502072774
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,supporting,4,artifact::wow6432node,art_tfidf,0.121637472389202,0.0365957907118058
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,supporting,5,api::dll processidtosessionid,api_tfidf,0.1113148907180631,0.0229488027983451
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,supporting,6,api::processidtosessionid,api_tfidf,0.1113148907180631,0.0229488027983451
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,supporting,7,api::initializecriticalsectionandspincount kernel32,api_tfidf,0.0994383430987878,0.0201285353266734
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,opposing,1,artifact::dll,art_tfidf,0.1670662175036326,-0.1557413066978865
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,opposing,3,artifact::microsoft,art_tfidf,0.13408303800034,-0.1301496615750207
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,opposing,4,artifact::file,art_tfidf,0.1269894576255347,-0.0977598681152356
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,opposing,5,artifact::hkey_current_user,art_tfidf,0.0722719963558599,-0.0828470963259688
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,opposing,7,artifact::tmp,art_tfidf,0.0619738577445781,-0.0643626403298377
table_5_12_fusion_per_family_sgd,low_confidence_correct,088759cfbe7232091e249d40c702b9cc8bde4421c5529fb509514351b9af005f,emotet,emotet,opposing,8,artifact::software,art_tfidf,0.1411093795877134,-0.0639371091753078
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,supporting,2,artifact::eventvwr,art_tfidf,0.291559498903441,0.4525488333195908
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,supporting,3,artifact::cdf,art_tfidf,0.2380015642971877,0.2997142761542684
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,supporting,4,artifact::sdb,art_tfidf,0.1863153022768883,0.2432504540194844
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,supporting,5,artifact::mouse,art_tfidf,0.1665663587959153,0.2195099150992692
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,supporting,6,artifact::mscfile,art_tfidf,0.2115404727353648,0.2122945958427477
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,supporting,7,artifact::autoit,art_tfidf,0.166989460020544,0.2115500827958888
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,opposing,2,artifact::hkey_local_machine,art_tfidf,0.1529851127887884,-0.1080830202330937
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,opposing,3,artifact::file,art_tfidf,0.1055527182726868,-0.088689343115263
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,opposing,4,artifact::db,art_tfidf,0.098486886709045,-0.0860418116087094
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,opposing,5,artifact::software,art_tfidf,0.1550186571857455,-0.0834272501054644
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,opposing,6,artifact::classes,art_tfidf,0.1810853811069639,-0.0710731175928914
table_5_12_fusion_per_family_sgd,high_confidence_error,ff122bf4096e27d7490d98ffa49795735938294ed5955852ff2928001a3e9cc8,lokibot,njrat,opposing,7,artifact::microsoft,art_tfidf,0.1281654921775687,-0.0683164331346799
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,supporting,1,artifact::msptermtangent,art_tfidf,0.4613596920647962,0.4120007214989918
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,supporting,3,artifact::global,art_tfidf,0.1239016931093514,0.2434578316617729
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,supporting,4,artifact::mutex,art_tfidf,0.1059920083252974,0.1851789345517774
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,supporting,5,artifact::classes,art_tfidf,0.1886894514944937,0.1847708505220789
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,supporting,6,artifact::hkey_classes_root,art_tfidf,0.0781132655812772,0.1233693809067348
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,supporting,7,artifact::cmd,art_tfidf,0.095971639541198,0.1062738877376559
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,opposing,2,artifact::sqmclient,art_tfidf,0.3760006992507713,-0.3841981896651522
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,opposing,3,artifact::dat,art_tfidf,0.1434904340370674,-0.2204700416405182
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,opposing,5,artifact::microsoft,art_tfidf,0.1676109766068027,-0.1626940454733637
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,opposing,6,artifact::hkey_current_user,art_tfidf,0.1335449837562417,-0.1530857689142308
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,opposing,7,artifact::ole,art_tfidf,0.1979986954125272,-0.152274994361492
table_5_12_fusion_per_family_sgd,borderline_case,9e423109191fab5cd1557b8772402d862125f5cd9e0034bee7e74d87d3e308ee,emotet,emotet,opposing,8,artifact::rpc,art_tfidf,0.1604402114208439,-0.1170597491549739
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,supporting,1,api::propsys,api_tfidf,0.1657655043195492,0.3281279867396469
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,supporting,2,api::propsys dll,api_tfidf,0.1657655043195492,0.3281279867396469
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,supporting,3,api::wsprintfa kernel32,api_tfidf,0.0674922263961368,0.0978841828131781
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,supporting,4,api::wsprintfa,api_tfidf,0.0576220054911626,0.08125745972143
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,supporting,5,api::dll wsprintfa,api_tfidf,0.0576220054911626,0.08125745972143
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,supporting,6,api::freeconsole user32,api_tfidf,0.0920302747571531,0.0790098591300127
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,opposing,1,api::advapi32 dll,api_tfidf,0.0922351247171003,-0.076912906246987
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,opposing,2,api::advapi32,api_tfidf,0.0922351247171003,-0.076912906246987
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,opposing,3,api::cryptsp dll,api_tfidf,0.1033840242872194,-0.0507550671178002
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,opposing,4,api::cryptsp,api_tfidf,0.1033840242872194,-0.0507550671178002
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,opposing,5,api::sechost,api_tfidf,0.0416951889991507,-0.0307136540689231
table_5_8,high_confidence_correct,d322879374b6d4d57ae4a1d99db4b69ccf77adffa1ffd6c2fc587a065ebfed74,emotet,emotet,opposing,6,api::sechost dll,api_tfidf,0.0416951889991507,-0.0307136540689231
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,supporting,1,api::corevokeinitializespy comctl32,api_tfidf,0.063072850297066,0.0397367600983449
table_5_8,high_confidence_error,ed256ea8995a49ef927041a1d976f3a27e28adcce8b809d80e24b5ab0391fefa,njrat,swisyn,supporting,2,api::388 oleaut32,api_tfidf,0.0624341842241048,0.0385068234823571
